Age;Gender;Education;Conjunction;RefDevice;ClOrder;Choice
21;Женщина.;Студент/Неоконченное высшее;когда;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;если;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
21;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;null
21;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
21;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;null
19;Мужчина;Среднее профессиональное;когда;pr;sm;null
19;Мужчина;Среднее профессиональное;если;np;ms;null
19;Мужчина;Среднее профессиональное;хотя;pr;sm;np
19;Мужчина;Среднее профессиональное;из-за того что;np;ms;null
19;Мужчина;Среднее профессиональное;когда;pr;ms;null
19;Мужчина;Среднее профессиональное;хотя;pr;ms;null
19;Мужчина;Среднее профессиональное;когда;np;ms;null
19;Мужчина;Среднее профессиональное;если;pr;sm;np
19;Мужчина;Среднее профессиональное;из-за того что;pr;sm;np
19;Мужчина;Среднее профессиональное;хотя;np;ms;pr
19;Мужчина;Среднее профессиональное;если;pr;ms;null
19;Мужчина;Среднее профессиональное;из-за того что;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;null
20;Женщина.;Студент/Неоконченное высшее;если;np;ms;null
20;Женщина.;Студент/Неоконченное высшее;хотя;pr;sm;pr
20;Женщина.;Студент/Неоконченное высшее;из-за того что;np;ms;null
20;Женщина.;Студент/Неоконченное высшее;когда;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;хотя;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;когда;np;ms;null
20;Женщина.;Студент/Неоконченное высшее;если;pr;sm;null
20;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;null
20;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;null
20;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
20;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;null
19;Мужчина;Студент/Неоконченное высшее;когда;pr;sm;null
19;Мужчина;Студент/Неоконченное высшее;если;np;ms;null
19;Мужчина;Студент/Неоконченное высшее;хотя;pr;sm;pr
19;Мужчина;Студент/Неоконченное высшее;из-за того что;np;ms;null
19;Мужчина;Студент/Неоконченное высшее;когда;pr;ms;null
19;Мужчина;Студент/Неоконченное высшее;хотя;pr;ms;null
19;Мужчина;Студент/Неоконченное высшее;когда;np;ms;null
19;Мужчина;Студент/Неоконченное высшее;если;pr;sm;pr
19;Мужчина;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
19;Мужчина;Студент/Неоконченное высшее;хотя;np;ms;null
19;Мужчина;Студент/Неоконченное высшее;если;pr;ms;null
19;Мужчина;Студент/Неоконченное высшее;из-за того что;pr;ms;null
19;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;pr
19;Женщина.;Студент/Неоконченное высшее;если;np;ms;pr
19;Женщина.;Студент/Неоконченное высшее;хотя;pr;sm;np
19;Женщина.;Студент/Неоконченное высшее;из-за того что;np;ms;pr
19;Женщина.;Студент/Неоконченное высшее;когда;pr;ms;null
19;Женщина.;Студент/Неоконченное высшее;хотя;pr;ms;null
19;Женщина.;Студент/Неоконченное высшее;когда;np;ms;pr
19;Женщина.;Студент/Неоконченное высшее;если;pr;sm;?
19;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;sm;pr
19;Женщина.;Студент/Неоконченное высшее;хотя;np;ms;pr
19;Женщина.;Студент/Неоконченное высшее;если;pr;ms;null
19;Женщина.;Студент/Неоконченное высшее;из-за того что;pr;ms;pr
21;Женщина.;Студент/Неоконченное высшее;когда;pr;sm;nullnull
